package,bullet_id,text,bullets_level,section_id,is_codeblock,parent_text
ggplot2,0909985c430c29e479cc8a4cd70a4f22,"`position_jitter()` (and hence `geom_jitter()`) now correctly computes the jitter width/jitter when supplied by the user (#1775, @​has2k1).",1,456,FALSE,NA
ggplot2,5dde25bf00fa7292962991b93bf8143f,`geom_contour()` more clearly describes what inputs it needs (#1577).,1,457,FALSE,NA
ggplot2,8f667a988e3f04f5abaafe2e38087813,`geom_curve()` respects the `lineend` parameter (#1852).,1,458,FALSE,NA
ggplot2,980874fc94fb017e759caedeec236c53,`geom_histogram()` and `stat_bin()` understand the `breaks` parameter once more. (#1665). The floating point adjustment for histogram bins is now actually used - it was previously inadvertently ignored (#1651).,1,459,FALSE,NA
ggplot2,9bde8785c3f5bbb131b8d528df9ccb3a,"`geom_violin()` no longer transforms quantile lines with the alpha aesthetic (@​mnbram, #1714). It no longer errors when quantiles are requested but data have zero range (#1687). When `trim = FALSE` it once again has a nice range that allows the density to reach zero (by extending the range 3 bandwidths to either side of the data) (#1700).",1,460,FALSE,NA
ggplot2,4fda54795cfa448fddcaf1c9bd6bb6b7,"`geom_dotplot()` works better when faceting and binning on the y-axis. (#1618, @​has2k1).",1,461,FALSE,NA
ggplot2,07bf3ee3ca45c491d690cefffdcf44e8,"`geom_hexbin()` once again supports `..density..` (@​mikebirdgeneau, #1688).",1,462,FALSE,NA
ggplot2,f88457ff247420280a7abb85fa046180,`geom_step()` gives useful warning if only one data point in layer (#1645).,1,463,FALSE,NA
ggplot2,669d466535cb993db429b9c60c98de2c,`layer()` gains new `check.aes` and `check.param` arguments. These allow geom/stat authors to optional suppress checks for known aesthetics/parameters. Currently this is used only in `geom_blank()` which powers `expand_limits()` (#1795).,1,464,FALSE,NA
ggplot2,f921fd6e0a77be57a04b9e1d5481ce58,All `stat_*()` display a better error message when required aesthetics are missing.,1,465,FALSE,NA
ggplot2,0c47549c87880bbc32ea0176cb176464,`stat_bin()` and `stat_summary_hex()` now accept length 1 `binwidth` (#1610),1,466,FALSE,NA
ggplot2,2160459909d77b561fbbf600c2d17876,"`stat_density()` gains new argument `n`, which is passed to underlying function `stats::density` (""number of equally spaced points at which the density is to be estimated""). (@​hbuschme)",1,467,FALSE,NA
ggplot2,d5ca6a671a3cb3a3516eff641e0fe00e,`stat_binhex()` now again returns `count` rather than `value` (#1747),1,468,FALSE,NA
ggplot2,4d508cf9cb6d1e1000873fa283a1149e,`stat_ecdf()` respects `pad` argument (#1646).,1,469,FALSE,NA
ggplot2,3d3b4ed36d320f7753d907f435e328d9,`stat_smooth()` once again informs you about the method it has chosen. It also correctly calculates the size of the largest group within facets.,1,470,FALSE,NA
ggplot2,6b28fc723840a76004cfa0d2f536d49f,"`x` and `y` scales are now symmetric regarding the list of aesthetics they accept: `xmin_final`, `xmax_final`, `xlower`, `xmiddle` and `xupper` are now valid `x` aesthetics.",1,471,FALSE,NA
ggplot2,8deb3b546fd22dc0c01f429b1690c53f,`Scale` extensions can now override the `make_title` and `make_sec_title` methods to let the scale modify the axis/legend titles.,1,472,FALSE,NA
ggplot2,c68533b78fcef6766c0dc423c884b934,The random stream is now reset after calling `.onAttach()` (#2409).,1,473,FALSE,NA
ggplot2,db29414591f4ec63c29a1da464cced46,"When mapping an aesthetic to a constant (e.g. `geom_smooth(aes(colour = ""loess"")))`), the default guide title is the name of the aesthetic (i.e. ""colour""), not the value (i.e. ""loess"") (#1431).",1,474,FALSE,NA
ggplot2,edcf4ec4eef07e725ed326412df2395f,"`layer()` now accepts a function as the data argument. The function will be applied to the data passed to the `ggplot()` function and must return a data.frame (#1527, @​thomasp85). This is a more general version of the deprecated `subset` argument.",1,475,FALSE,NA
ggplot2,111abe26896acaf81c254c7eb11a140f,"`theme_update()` now uses the `+` operator instead of `%+replace%`, so that unspecified values will no longer be `NULL`ed out. `theme_replace()` preserves the old behaviour if desired (@​oneillkza, #1519).",1,476,FALSE,NA
ggplot2,dbf7111d914ce898e768160dde42353e,"`stat_bin()` has been overhauled to use the same algorithm as ggvis, which has been considerably improved thanks to the advice of Randy Prium (@​rpruim). This includes:",1,477,FALSE,NA
ggplot2,dbf7111d914ce898e768160dde42353e,• Better arguments and a better algorithm for determining the origin. You can now specify either `boundary` or the `center` of a bin. `origin` has been deprecated in favour of these arguments.,2,478,FALSE,"`stat_bin()` has been overhauled to use the same algorithm as ggvis, which has been considerably improved thanks to the advice of Randy Prium (@​rpruim). This includes:"
ggplot2,dbf7111d914ce898e768160dde42353e,"• `drop` is deprecated in favour of `pad`, which adds extra 0-count bins at either end (needed for frequency polygons). `geom_histogram()` defaults to `pad = FALSE` which considerably improves the default limits for the histogram, especially when the bins are big (#1477).",2,479,FALSE,"`stat_bin()` has been overhauled to use the same algorithm as ggvis, which has been considerably improved thanks to the advice of Randy Prium (@​rpruim). This includes:"
ggplot2,dbf7111d914ce898e768160dde42353e,• The default algorithm does a (somewhat) better job at picking nice widths and origins across a wider range of input data.,2,480,FALSE,"`stat_bin()` has been overhauled to use the same algorithm as ggvis, which has been considerably improved thanks to the advice of Randy Prium (@​rpruim). This includes:"
ggplot2,dbf7111d914ce898e768160dde42353e,"• `bins = n` now gives a histogram with `n` bins, not `n + 1` (#1487).",2,481,FALSE,"`stat_bin()` has been overhauled to use the same algorithm as ggvis, which has been considerably improved thanks to the advice of Randy Prium (@​rpruim). This includes:"
ggplot2,087eb8a0deea7f76e1cc0c3c38a839bc,All `\donttest{}` examples run.,1,482,FALSE,NA
ggplot2,b662d114f46843dc838c0f44419fdf9e,"All `geom_()` and `stat_()` functions now have consistent argument order: data + mapping, then geom/stat/position, then `...`, then specific arguments, then arguments common to all layers (#1305). This may break code if you were previously relying on partial name matching, but in the long-term should make ggplot2 easier to use. In particular, you can now set the `n` parameter in `geom_density2d()` without it partially matching `na.rm` (#1485).",1,483,FALSE,NA
ggplot2,a35620a10bf4c1bf1874513b5f09cb26,"For geoms with both `colour` and `fill`, `alpha` once again only affects fill (Reverts #1371, #1523). This was causing problems for people.",1,484,FALSE,NA
ggplot2,a2a77275f4360b695195e1dc74613858,`facet_wrap()`/`facet_grid()` works with multiple empty panels of data (#1445).,1,485,FALSE,NA
ggplot2,5b7d78e7a0c5f88d7a8a1814dc58260d,`facet_wrap()` correctly swaps `nrow` and `ncol` when faceting vertically (#1417).,1,486,FALSE,NA
ggplot2,b7b6c8ceab7ac561e11e0a8d6ca37547,"`ggsave(""x.svg"")` now uses svglite to produce the svg (#1432).",1,487,FALSE,NA
ggplot2,f6dbe1b03cb92dffe480bae685c6753b,`geom_boxplot()` now understands `outlier.color` (#1455).,1,488,FALSE,NA
ggplot2,bc8040a8d6294a9ea4ff6d3a826a2a43,"`geom_path()` knows that ""solid"" (not just 1) represents a solid line (#1534).",1,489,FALSE,NA
ggplot2,673e67a88291bb8ce52613dd455488ec,`geom_ribbon()` preserves missing values so they correctly generate a gap in the ribbon (#1549).,1,490,FALSE,NA
ggplot2,b5d7fe40aafa750daac551db2d1e149f,"`geom_tile()` once again accepts `width` and `height` parameters (#1513). It uses `draw_key_polygon()` for better a legend, including a coloured outline (#1484).",1,491,FALSE,NA
ggplot2,f5c56a874edef66bee6bca4f910f388f,`layer()` now automatically adds a `na.rm` parameter if none is explicitly supplied.,1,492,FALSE,NA
ggplot2,9417cfaf3831088c8a03c91ffab766f9,"`position_jitterdodge()` now works on all possible dodge aesthetics, e.g. `color`, `linetype` etc. instead of only based on `fill` (@​bleutner)",1,493,FALSE,NA
ggplot2,351454476349f72efba8078559d181ce,"`position = ""nudge""` now works (although it doesn't do anything useful) (#1428).",1,494,FALSE,NA
ggplot2,00112c15bff9089f1a816db0faf2b5ae,"The default scale for columns of class ""AsIs"" is now ""identity"" (#1518).",1,495,FALSE,NA
ggplot2,fb2b7b4469b66dd8a78bb24102e05b6b,`scale_*_discrete()` has better defaults when used with purely continuous data (#1542).,1,496,FALSE,NA
ggplot2,150bcfb568dec91129fd05f430a383cd,`scale_size()` warns when used with categorical data.,1,497,FALSE,NA
ggplot2,d9a3d6918382703b8f9fd94dd47dd8bb,"`scale_size()`, `scale_colour()`, and `scale_fill()` gain date and date-time variants (#1526).",1,498,FALSE,NA
ggplot2,01c319a1146a0a0398a9416d195f8372,"`stat_bin_hex()` and `stat_bin_summary()` now use the same underlying algorithm so results are consistent (#1383). `stat_bin_hex()` now accepts a `weight` aesthetic. To be consistent with related stats, the output variable from `stat_bin_hex()` is now value instead of count.",1,499,FALSE,NA
ggplot2,19885b737af0f9a87957530ffdf51ac9,`stat_density()` gains a `bw` parameter which makes it easy to get consistent smoothing between facets (@​jiho),1,500,FALSE,NA
ggplot2,85f9b4ed321e737368a962f0e076ea35,"`stat-density-2d()` no longer ignores the `h` parameter, and now accepts `bins` and `binwidth` parameters to control the number of contours (#1448, @​has2k1).",1,501,FALSE,NA
ggplot2,88ad531d36430084cba9343ff70ec9a9,"`stat_ecdf()` does a better job of adding padding to -Inf/Inf, and gains an argument `pad` to suppress the padding if not needed (#1467).",1,502,FALSE,NA
ggplot2,fcb8fc31a1f2cb382ed0c24608b100ab,`stat_function()` gains an `xlim` parameter (#1528). It once again works with discrete x values (#1509).,1,503,FALSE,NA
ggplot2,02c4545614cf1a91fbf7dbabf7542005,`stat_summary()` preserves sorted x order which avoids artefacts when display results with `geom_smooth()` (#1520).,1,504,FALSE,NA
ggplot2,fe421186d91f06cf77a0e46536354ff3,"All elements should now inherit correctly for all themes except `theme_void()`. (@​Katiedaisey, #1555)",1,505,FALSE,NA
ggplot2,202dd14186d2d850ec631cf1a55740c8,`theme_void()` was completely void of text but facets and legends still need labels. They are now visible (@​jiho).,1,506,FALSE,NA
ggplot2,7f9b6eb710eeb815f6dfc6023a373a7f,"You can once again set legend key and height width to unit arithmetic objects (like `2 * unit(1, ""cm"")`) (#1437).",1,507,FALSE,NA
ggplot2,48af0b701cb39956fbdad97c219344c9,Eliminate spurious warning if you have a layer with no data and no aesthetics (#1451).,1,508,FALSE,NA
ggplot2,7515d1842e6ee6d8ef4865813cbff897,Removed a superfluous comma in `theme-defaults.r` code (@​jschoeley),1,509,FALSE,NA
ggplot2,5b12548fd397b016f977d21084d03920,Fixed a compatibility issue with `ggproto` and R versions prior to 3.1.2. (#1444),1,510,FALSE,NA
ggplot2,1a665b27e3a347c0ba3f0184ff02f5e5,"Fixed issue where `coord_map()` fails when given an explicit `parameters` argument (@​tdmcarthur, #1729)",1,511,FALSE,NA
ggplot2,daba2e274eac18f987d33741c1f1251f,Fixed issue where `geom_errorbarh()` had a required `x` aesthetic (#1933),1,512,FALSE,NA
ggplot2,e39fee8d92254f82fd9186f8d3da4cfa,ggplot no longer throws an error if your plot has no layers. Instead it automatically adds `geom_blank()` (#1246).,1,513,FALSE,NA
ggplot2,fc10a32d6ac68b1cf1d9415d5efde555,"New `cut_width()` is a convenient replacement for the verbose `plyr::round_any()`, with the additional benefit of offering finer control.",1,514,FALSE,NA
ggplot2,cb7260449385d9db1a2cbc7a12f30066,New `geom_count()` is a convenient alias to `stat_sum()`. Use it when you have overlapping points on a scatterplot. `stat_sum()` now defaults to using counts instead of proportions.,1,515,FALSE,NA
ggplot2,0827525bfca61674f4c4c7c9d449d3b5,"New `geom_curve()` adds curved lines, with a similar specification to `geom_segment()` (@​veraanadi, #1088).",1,516,FALSE,NA
ggplot2,c69a799d6b4c8e02a5f4d843d0c4ed26,"Date and datetime scales now have `date_breaks`, `date_minor_breaks` and `date_labels` arguments so that you never need to use the long `scales::date_breaks()` or `scales::date_format()`.",1,517,FALSE,NA
ggplot2,a3e9bffae34491bbed862889910b0c54,"`geom_bar()` now has it's own stat, distinct from `stat_bin()` which was also used by `geom_histogram()`. `geom_bar()` now uses `stat_count()` which counts values at each distinct value of x (i.e. it does not bin the data first). This can be useful when you want to show exactly which values are used in a continuous variable.",1,518,FALSE,NA
ggplot2,c2a5052a799e989da938a2209ff27502,"`geom_point()` gains a `stroke` aesthetic which controls the border width of shapes 21-25 (#1133, @​SeySayux). `size` and `stroke` are additive so a point with `size = 5` and `stroke = 5` will have a diameter of 10mm. (#1142)",1,519,FALSE,NA
ggplot2,4e295f235e45f4ab8fde052a25369f74,New `position_nudge()` allows you to slightly offset labels (or other geoms) from their corresponding points (#1109).,1,520,FALSE,NA
ggplot2,dc671ce14c00dcb5ef8b6bab37923f3d,"`scale_size()` now maps values to *area*, not radius. Use `scale_radius()` if you want the old behaviour (not recommended, except perhaps for lines).",1,521,FALSE,NA
ggplot2,01ecbf4bc165ea2630ca48b5ffa41eda,"New `stat_summary_bin()` works like `stat_summary()` but on binned data. It's a generalisation of `stat_bin()` that can compute any aggregate, not just counts (#1274). Both default to `mean_se()` if no aggregation functions are supplied (#1386).",1,522,FALSE,NA
ggplot2,bbfe4c7ffbd99801ff7280663f3edc59,"Layers are now much stricter about their arguments - you will get an error if you've supplied an argument that isn't an aesthetic or a parameter. This is likely to cause some short-term pain but in the long-term it will make it much easier to spot spelling mistakes and other errors (#1293). This change does break a handful of geoms/stats that used `...` to pass additional arguments on to the underlying computation. Now `geom_smooth()`/`stat_smooth()` and `geom_quantile()`/`stat_quantile()` use `method.args` instead (#1245, #1289); and `stat_summary()` (#1242), `stat_summary_hex()`, and `stat_summary2d()` use `fun.args`.",1,523,FALSE,NA
ggplot2,24400cf6086fec5ceba2d6e832cd3029,"All Geoms, Stats and Positions are now exported, so you can inherit from them when making your own objects (#989).",1,524,FALSE,NA
ggplot2,819740b7968d0c012e4b5c458a47b15e,"ggplot2 no longer uses proto or reference classes. Instead, we now use ggproto, a new OO system designed specifically for ggplot2. Unlike proto and RC, ggproto supports clean cross-package inheritance. Creating a new OO system isn't usually the right way to solve a problem, but I'm pretty sure it was necessary here. Read more about it in the vignette.",1,525,FALSE,NA
ggplot2,79e07ee9f25ca1125d014e8e8980834b,"`aes_()` replaces `aes_q()`. It also supports formulas, so the most concise SE version of `aes(carat, price)` is now `aes_(~carat, ~price)`. You may want to use this form in packages, as it will avoid spurious `R CMD check` warnings about undefined global variables.",1,526,FALSE,NA
ggplot2,519e3ed25d9e6b665501710332251403,`geom_text()` has been overhauled to make labelling your data a little easier. It:,1,527,FALSE,NA
ggplot2,519e3ed25d9e6b665501710332251403,• `nudge_x` and `nudge_y` arguments let you offset labels from their corresponding points (#1120).,2,528,FALSE,`geom_text()` has been overhauled to make labelling your data a little easier. It:
ggplot2,519e3ed25d9e6b665501710332251403,• `check_overlap = TRUE` provides a simple way to avoid overplotting of labels: labels that would otherwise overlap are omitted (#1039).,2,529,FALSE,`geom_text()` has been overhauled to make labelling your data a little easier. It:
ggplot2,519e3ed25d9e6b665501710332251403,"• `hjust` and `vjust` can now be character vectors: ""left"", ""center"", ""right"", ""bottom"", ""middle"", ""top"". New options include ""inward"" and ""outward"" which align text towards and away from the center of the plot respectively.",2,530,FALSE,`geom_text()` has been overhauled to make labelling your data a little easier. It:
ggplot2,6a0bed988563ff93d8fb7694e656b494,`geom_label()` works like `geom_text()` but draws a rounded rectangle underneath each label (#1039). This is useful when you want to label plots that are dense with data.,1,531,FALSE,NA
ggplot2,ddb7f73dd763c53505fdf92b2666cb4b,The little used `aes_auto()` has been deprecated.,1,532,FALSE,NA
ggplot2,d1ed8765535847f6b050fec50c5a977f,`aes_q()` has been replaced with `aes_()` to be consistent with SE versions of NSE functions in other packages.,1,533,FALSE,NA
ggplot2,e413f37e27a40f0e42834328aa2fec68,"The `order` aesthetic is officially deprecated. It never really worked, and was poorly documented.",1,534,FALSE,NA
ggplot2,520451e64dd8f7a78918d2c306b3420c,"The `stat` and `position` arguments to `qplot()` have been deprecated. `qplot()` is designed for quick plots - if you need to specify position or stat, use `ggplot()` instead.",1,535,FALSE,NA
ggplot2,dcadffa0c779abeca7cde1e9d01b3844,The theme setting `axis.ticks.margin` has been deprecated: now use the margin property of `axis.text`.,1,536,FALSE,NA
ggplot2,1714bea889c6b9b8cfdbf9e9c63cbb23,"`stat_abline()`, `stat_hline()` and `stat_vline()` have been removed: these were never suitable for use other than with `geom_abline()` etc and were not documented.",1,537,FALSE,NA
ggplot2,f9832084f94b30a0c42c808cd53c1533,"`show_guide` has been renamed to `show.legend`: this more accurately reflects what it does (controls appearance of layer in legend), and uses the same convention as other ggplot2 arguments (i.e. a `.` between names). (Yes, I know that's inconsistent with function names with use `_`, but it's too late to change now.)",1,538,FALSE,NA
ggplot2,4be310793b09240fc75a68bcb660f887,"`stat_binhex()` and `stat_bin2d()` have been renamed to `stat_bin_hex()` and `stat_bin_2d()` (#1274). `stat_summary2d()` has been renamed to `stat_summary_2d()`, `geom_density2d()`/`stat_density2d()` has been renamed to `geom_density_2d()`/`stat_density_2d()`.",1,539,FALSE,NA
ggplot2,82d5f632beb0180c18a7b7eaf96323d8,`stat_spoke()` is now `geom_spoke()` since I realised it's a reparameterisation of `geom_segment()`.,1,540,FALSE,NA
ggplot2,231a59998e81c26868ef42eeefb4e697,"`stat_bindot()` has been removed because it's so tightly coupled to `geom_dotplot()`. If you happened to use `stat_bindot()`, just change to `geom_dotplot()` (#1194).",1,541,FALSE,NA
ggplot2,f5affe0204cd88be0b332196061435bd,"The default `theme_grey()` background colour has been changed from ""grey90"" to ""grey92"": this makes the background a little less visually prominent.",1,542,FALSE,NA
ggplot2,96e357d31069cdac5a620f021ed3360d,Labels and titles have been tweaked for readability:,1,543,FALSE,NA
ggplot2,96e357d31069cdac5a620f021ed3360d,• Axes labels are darker.,2,544,FALSE,Labels and titles have been tweaked for readability:
ggplot2,96e357d31069cdac5a620f021ed3360d,• Legend and axis titles are given the same visual treatment.,2,545,FALSE,Labels and titles have been tweaked for readability:
ggplot2,96e357d31069cdac5a620f021ed3360d,"• The default font size dropped from 12 to 11. You might be surprised that I've made the default text size smaller as it was already hard for many people to read. It turns out there was a bug in RStudio (fixed in 0.99.724), that shrunk the text of all grid based graphics. Once that was resolved the defaults seemed too big to my eyes.",2,546,FALSE,Labels and titles have been tweaked for readability:
ggplot2,96e357d31069cdac5a620f021ed3360d,• More spacing between titles and borders.,2,547,FALSE,Labels and titles have been tweaked for readability:
ggplot2,96e357d31069cdac5a620f021ed3360d,"• Default margins scale with the theme font size, so the appearance at larger font sizes should be considerably improved (#1228).",2,548,FALSE,Labels and titles have been tweaked for readability:
ggplot2,85581adaf1598d05686eadb392b7fac7,`alpha` now affects both fill and colour aesthetics (#1371).,1,549,FALSE,NA
ggplot2,004bdb637f63df11948560748a009e73,`element_text()` gains a margins argument which allows you to add additional padding around text elements. To help see what's going on use `debug = TRUE` to display the text region and anchors.,1,550,FALSE,NA
ggplot2,425640084308e0273cfe5942421c79ac,The default font size in `geom_text()` has been decreased from 5mm (14 pts) to 3.8 mm (11 pts) to match the new default theme sizes.,1,551,FALSE,NA
ggplot2,9e77bb163758c75510ec637b184a1af8,"A diagonal line is no longer drawn on bar and rectangle legends. Instead, the border has been tweaked to be more visible, and more closely match the size of line drawn on the plot.",1,552,FALSE,NA
ggplot2,1a4cdeb891e94d8f8ca1bd404f7eb389,`geom_pointrange()` and `geom_linerange()` get vertical (not horizontal) lines in the legend (#1389).,1,553,FALSE,NA
ggplot2,4e133f0bc6b2111c9a6819f850f38ae8,The default line `size` for `geom_smooth()` has been increased from 0.5 to 1 to make it easier to see when overlaid on data.,1,554,FALSE,NA
ggplot2,cf7cd33363a480f02473814419f9bb87,`geom_bar()` and `geom_rect()` use a slightly paler shade of grey so they aren't so visually heavy.,1,555,FALSE,NA
ggplot2,9d5311aa4608c2221895c88a82ddfc84,`geom_boxplot()` now colours outliers the same way as the boxes.,1,556,FALSE,NA
ggplot2,d42594c34012f8500b8b61ad15c5a5cf,"`geom_point()` now uses shape 19 instead of 16. This looks much better on the default Linux graphics device. (It's very slightly smaller than the old point, but it shouldn't affect any graphics significantly)",1,557,FALSE,NA
ggplot2,cf226bc8c7240f73cbd73652efeaa97b,"Sizes in ggplot2 are measured in mm. Previously they were converted to pts (for use in grid) by multiplying by 72 / 25.4. However, grid uses printer's points, not Adobe (big pts), so sizes are now correctly multiplied by 72.27 / 25.4. This is unlikely to noticeably affect display, but it's technically correct (https://youtu.be/hou0lU8WMgo).",1,558,FALSE,NA
ggplot2,86f2357567650354dc2b997a34e3d9fb,The default legend will now allocate multiple rows (if vertical) or columns (if horizontal) in order to make a legend that is more likely to fit on the screen. You can override with the `nrow`/`ncol` arguments to `guide_legend()`,1,559,FALSE,NA
ggplot2,86f2357567650354dc2b997a34e3d9fb,"```
p <- ggplot(mpg, aes(displ,hwy, colour = model)) + geom_point()
p
p + theme(legend.position = ""bottom"")
# Previous behaviour
p + guides(colour = guide_legend(ncol = 1))
```",1,560,TRUE,NA
ggplot2,4f62d52df92c06b1e0397d99f00c3783,"New `theme_void()` is completely empty. It's useful for plots with non- standard coordinates or for drawings (@​jiho, #976).",1,561,FALSE,NA
ggplot2,7f7618a7f56f51584dd55fcf6397cf37,"New `theme_dark()` has a dark background designed to make colours pop out (@​jiho, #1018)",1,562,FALSE,NA
ggplot2,16e0a964842d54e6c746bb2c906ff08d,"`theme_minimal()` became slightly more minimal by removing the axis ticks: labels now line up directly beneath grid lines (@​tomschloss, #1084)",1,563,FALSE,NA
ggplot2,200cfccd4f521be89bb42b66c41b7ce6,"New theme setting `panel.ontop` (logical) make it possible to place background elements (i.e., gridlines) on top of data. Best used with transparent `panel.background` (@​noamross. #551).",1,564,FALSE,NA
ggplot2,b5564833440dd33df7073a6109d513aa,`facet_wrap()` gains a `labeller` option (#25).,1,565,FALSE,NA
ggplot2,b024d03824c0df0cb314349857375d69,"`facet_grid()` and `facet_wrap()` gain a `switch` argument to display the facet titles near the axes. When switched, the labels become axes subtitles. `switch` can be set to ""x"", ""y"" or ""both"" (the latter only for grids) to control which margin is switched.",1,566,FALSE,NA
ggplot2,c6bef59419a479b6d81ec8db9b931083,They now offer the `multi_line` argument to control whether to display composite facets (those specified as `~var1 + var2`) on one or multiple lines.,1,567,FALSE,NA
ggplot2,6bb1398d61922a956cc813a50a41b7eb,"In `label_bquote()` you now refer directly to the names of variables. With this change, you can create math expressions that depend on more than one variable. This math expression can be specified either for the rows or the columns and you can also provide different expressions to each margin. As a consequence of these changes, referring to `x` in backquoted expressions is deprecated.",1,568,FALSE,NA
ggplot2,29d7615a154c9e71f6498d7ee9fdae11,"Similarly to `label_bquote()`, `labeller()` now take `.rows` and `.cols` arguments. In addition, it also takes `.default`. `labeller()` is useful to customise how particular variables are labelled. The three additional arguments specify how to label the variables are not specifically mentioned, respectively for rows, columns or both. This makes it especially easy to set up a project-wide labeller dispatcher that can be reused across all your plots. See the documentation for an example.",1,569,FALSE,NA
ggplot2,9455e47e6d8fd616ecfc03e29fdef06d,"The new labeller `label_context()` adapts to the number of factors facetted over. With a single factor, it displays only the values, just as before. But with multiple factors in a composite margin (e.g. with `~cyl + am`), the labels are passed over to `label_both()`. This way the variables names are displayed with the values to help identifying them.",1,570,FALSE,NA
ggplot2,8ae620ca4cf2f2eef6a7e0cc632bc427,"Previously, a labeller function would take `variable` and `value` arguments and return a character vector. Now, they take a data frame of character vectors and return a list. The input data frame has one column per factor facetted over and each column in the returned list becomes one line in the strip label. See documentation for more details.",1,571,FALSE,NA
ggplot2,ceda3441c8a1ff4b8c12890cac9ba1f0,"The labels received by a labeller now contain metadata: their margin (in the ""type"" attribute) and whether they come from a wrap or a grid facet (in the ""facet"" attribute).",1,572,FALSE,NA
ggplot2,48f96e7de401137114fd8ed02a0c9e78,Note that the new `as_labeller()` function operator provides an easy way to transform an existing function to a labeller function. The existing function just needs to take and return a character vector.,1,573,FALSE,NA
ggplot2,7bbb56eecb56a13c7ec6064967f95b91,"Improved documentation for `aes()`, `layer()` and much much more.",1,574,FALSE,NA
ggplot2,e9401c1914aa082bf5fa073abb19b97d,I've tried to reduce the use of `...` so that you can see all the documentation in one place rather than having to integrate multiple pages. In some cases this has involved adding additional arguments to geoms to make it more clear what you can do:,1,575,FALSE,NA
ggplot2,e9401c1914aa082bf5fa073abb19b97d,"• `geom_smooth()` gains explicit `method`, `se` and `formula` arguments.",2,576,FALSE,I've tried to reduce the use of `...` so that you can see all the documentation in one place rather than having to integrate multiple pages. In some cases this has involved adding additional arguments to geoms to make it more clear what you can do:
ggplot2,e9401c1914aa082bf5fa073abb19b97d,"• `geom_histogram()` gains `binwidth`, `bins`, `origin` and `right` arguments.",2,577,FALSE,I've tried to reduce the use of `...` so that you can see all the documentation in one place rather than having to integrate multiple pages. In some cases this has involved adding additional arguments to geoms to make it more clear what you can do:
ggplot2,e9401c1914aa082bf5fa073abb19b97d,• `geom_jitter()` gains `width` and `height` arguments to make it easier to control the amount of jittering without using the lengthy `position_jitter()` function (#1116),2,578,FALSE,I've tried to reduce the use of `...` so that you can see all the documentation in one place rather than having to integrate multiple pages. In some cases this has involved adding additional arguments to geoms to make it more clear what you can do:
ggplot2,2014e7ed9c52cb7a6973b171d4a99658,"Use of `qplot()` in examples has been minimised (#1123, @​hrbrmstr). This is inline with the 2nd edition of the ggplot2 box, which minimises the use of `qplot()` in favour of `ggplot()`.",1,579,FALSE,NA
ggplot2,ea2cd9d5ce1264d0cd37c8405af69522,"Tightly linked geoms and stats (e.g. `geom_boxplot()` and `stat_boxplot()`) are now documented in the same file so you can see all the arguments in one place. Variations of the same idea (e.g. `geom_path()`, `geom_line()`, and `geom_step()`) are also documented together.",1,580,FALSE,NA
ggplot2,90f00af60292878ece8a9489900f8af4,"It's now obvious that you can set the `binwidth` parameter for `stat_bin_hex()`, `stat_summary_hex()`, `stat_bin_2d()`, and `stat_summary_2d()`.",1,581,FALSE,NA
ggplot2,44e9b7789648e09811b29d4ab41d1c88,"The internals of positions have been cleaned up considerably. You're unlikely to notice any external changes, although the documentation should be a little less confusing since positions now don't list parameters they never use.",1,582,FALSE,NA
ggplot2,eddd51edf6383594669c2670d8e0e9b0,"All datasets have class `tbl_df` so if you also use dplyr, you get a better print method.",1,583,FALSE,NA
ggplot2,0ed07388ccfb729c628ae3040e3ea744,`economics` has been brought up to date to 2015-04-01.,1,584,FALSE,NA
ggplot2,7f3d6dde74d6609b036209913dd6a6ef,New `economics_long` is the economics data in long form.,1,585,FALSE,NA
ggplot2,9a283ac47fdb19f02ba2977adf23333b,"New `txhousing` dataset containing information about the Texas housing market. Useful for examples that need multiple time series, and for demonstrating model+vis methods.",1,586,FALSE,NA
ggplot2,c06ad896b837ec4eb23573e1aac0730a,New `luv_colours` dataset which contains the locations of all built-in `colors()` in Luv space.,1,587,FALSE,NA
ggplot2,4f943bb91494598e9f7a6ce49aa29dab,"`movies` has been moved into its own package, ggplot2movies, because it was large and not terribly useful. If you've used the movies dataset, you'll now need to explicitly load the package with `library(ggplot2movies)`.",1,588,FALSE,NA
ggplot2,abb08b6f86a58b663a5d80a3beee4ced,"All partially matched arguments and `$` have been been replaced with full matches (@​jimhester, #1134).",1,589,FALSE,NA
ggplot2,8c891a5f98dd43eb403a4c5818ced9d3,"ggplot2 now exports `alpha()` from the scales package (#1107), and `arrow()` and `unit()` from grid (#1225). This means you don't need attach scales/grid or do `scales::`/`grid::` for these commonly used functions.",1,590,FALSE,NA
ggplot2,c185462379e55dcb2949dbc056d493f2,`aes_string()` now only parses character inputs. This fixes bugs when using it with numbers and non default `OutDec` settings (#1045).,1,591,FALSE,NA
ggplot2,9600059980c7c997b17ec41f175a9520,"`annotation_custom()` automatically adds a unique id to each grob name, making it easier to plot multiple grobs with the same name (e.g. grobs of ggplot2 graphics) in the same plot (#1256).",1,592,FALSE,NA
ggplot2,4f32428bf755d96acd5656ecb01e3f22,"`borders()` now accepts xlim and ylim arguments for specifying the geographical region of interest (@​markpayneatwork, #1392).",1,593,FALSE,NA
