package,bullet_id,bullet_hash,text
lubridate,124,c37a7c5dca0cb1c168d0f6e90eac282c,[#556](https://github.com/tidyverse/lubridate/issues/556) Fix incorrect scoring of `y` format when it's the last in format order (as in `mdy`).
lubridate,125,6f4f4c4aac5384796e2076245e10a9c2,[#584](https://github.com/tidyverse/lubridate/issues/584) Fix interval by period division.
lubridate,126,b7d44d3374884dc3cd0a29eb473a656d,"[#559](https://github.com/tidyverse/lubridate/issues/559) Parsing of alpha-months in English locales now drops correctly to low level C parsing. Thus, parsing with multiple orders containing `m` and `b` formats now works correctly."
lubridate,127,b823f7553003e56e1646e9f02bbdc346,"[#570](https://github.com/tidyverse/lubridate/issues/570), [#574](https://github.com/tidyverse/lubridate/issues/574) Fix broken `date()` when called with missing argument."
lubridate,128,dd1458eb9fe81ee2dc095d7c446f31fb,[#567](https://github.com/tidyverse/lubridate/issues/567) Fix year update and rounding for leap years.
lubridate,129,12196bc3f3bb26b1452e0d8391656b55,[#545](https://github.com/tidyverse/lubridate/pull/545) Fix wrong locale selection in stamp.
lubridate,130,2a1f327d5676cc5bef1007ffe2f43bfb,[#466](https://github.com/tidyverse/lubridate/pull/466) Fix wrong formats within ymd_h family of functions.
lubridate,131,d18947da5f0582f4c876ad4d9604e84a,[#472](https://github.com/tidyverse/lubridate/pull/472) Printing method for duration doesn't throw format error on fractional seconds.
lubridate,132,89c0240456dd0bcc90666d813fdafa58,[#475](https://github.com/tidyverse/lubridate/pull/475) character\<\> comparisons is no longer slow.
lubridate,133,559084e306560dd5e05cb8950be916c0,[#483](https://github.com/tidyverse/lubridate/pull/483) Fix add_duration_to_date error when duration first element is NA.
lubridate,134,c91fba9da46c4623fd49dd0d15e25865,[#486](https://github.com/tidyverse/lubridate/issues/486) ceiling_date handles `NA` properly.
lubridate,135,6a1ddf7178d094d8cc0ef99c50603c0d,[#491](https://github.com/tidyverse/lubridate/issues/491) `make_datetime` respects `tz` argument and is much faster now.
lubridate,136,04db2957fd5deb22625f37fea4a22fa4,[#507](https://github.com/tidyverse/lubridate/issues/507) Period and duration parsers now understand 0 units.
lubridate,137,f3fcbd219e4f5e10e827a69735065f26,[#524](https://github.com/tidyverse/lubridate/pull/524) Correctly compute length of period in months (issue #490)
lubridate,138,09e673707f755bff3b55279a9fd079ff,"[#525](https://github.com/tidyverse/lubridate/pull/525) Fix to prevent `day<-`, `minute<-`, etc. from producing an error when length(x) is 0 (issue #517)"
lubridate,139,3776c5e8f4d59d636512992e0c47c325,[#530](https://github.com/tidyverse/lubridate/issues/530) `parse_date_time` now throw warnings only for actual parsing errors (input with all NAs are silent)
lubridate,140,082e082f162130e56d22e59253d6c4a8,[#534](https://github.com/tidyverse/lubridate/issues/534) Fix arithmetics with large numbers
lubridate,141,58cafd06e296cee8ceb07ddcbd9388ef,[#554](https://github.com/tidyverse/lubridate/pull/554) Fix tests when running in non-English locales
lubridate,142,6f3e3207afc31fe40f089c183d50d561,[#464](https://github.com/tidyverse/lubridate/issues/464) New function `semester` to extract semesters form date-time objects.
lubridate,143,e0e57419b291951593f850af0832226a,[#459](https://github.com/tidyverse/lubridate/issues/459) Flexible C-level parsing for periods and durations has been implemented; `period` and `duration` constructors now accept string as first argument. Same parsing rules apply to the 'unit' parameter in rounding functions.
lubridate,144,7c7f306edc2890d25ef7cbc9c5fda003,[#459](https://github.com/tidyverse/lubridate/issues/459) Comparison between character vectors and periods/durations is now possible.
lubridate,145,3819adbbc6522031fb55da78ea77832d,[#287](https://github.com/tidyverse/lubridate/issues/287) C-level and derivative parsers now handle English months (%b and %B formats) irrespective of the current locale.
lubridate,146,c397413e202c7a6414dbb5fc99e21fa0,[#327](https://github.com/tidyverse/lubridate/issues/327) C-level and derivative parsers now handles English AM/PM indicator irrespective of the current locale.
lubridate,147,9d8ed524312ce2d9434a7d4c09396e36,"[#417](https://github.com/tidyverse/lubridate/issues/417) `hms`, `hm`, `ms` gained new argument `roll=TRUE` which rolls minutes and seconds bigger than 59 towards higher units."
lubridate,148,111b53ad218a697f1b0cf05d34526fe9,[#445](https://github.com/tidyverse/lubridate/issues/445) Division of intervals by periods is now accurate.
lubridate,149,7d845cc44e039da7c6e9584fda941b27,"[#442](https://github.com/tidyverse/lubridate/issues/442) `round_date`, `floor_date` and `ceiling_date` now support rounding to multiple of units."
lubridate,150,7f4121e334a68117483adc53143bcc2e,[#422](https://github.com/tidyverse/lubridate/issues/422) New parsing function `yq` for parsing most common version of quarter strings.
lubridate,151,7c9d65e77907a67b66036690ae3d048e,[#422](https://github.com/tidyverse/lubridate/issues/422) New format `q` for parsing quarters in all lubridate parsing functions.
lubridate,152,cd57e871afc903b71982528f0574813b,[#441](https://github.com/tidyverse/lubridate/issues/441) Comparison between POSIXt and Date objects is now possible.
lubridate,153,86ca16fd3f09b31071e1189d0bb3d882,[#437](https://github.com/tidyverse/lubridate/issues/437) New function `as_datetime` to coerce to POSIXct object. A counterpart of `as_date`.
lubridate,154,a9efd6645ec48eda50763bcd7d0cddcb,[#412](https://github.com/tidyverse/lubridate/issues/412) New function `make_date` to produce Date objects. A counterpart of `make_datetime`.
lubridate,155,7b0b7ff48fec674e5e5c913b4f416fc2,[#443](https://github.com/tidyverse/lubridate/issues/443) Behavior of `ceiling_date` for `Date` objects was changed to what most of the users expect. Rounding up by months now produces first day of the next months even for first day of the month.
lubridate,156,4507d1502432ef7d16bc3794da550f17,"[#268](https://github.com/tidyverse/lubridate/issues/268) `round_date`, `ceiling_date`, and `floor_date` now accept ""quarter"", ""bimonth"", and ""halfyear"" as `unit` options."
lubridate,157,a659b1a6fd65ef68ca9f5204d702997e,[#418](https://github.com/tidyverse/lubridate/issues/418) C level parsing functions understand 24:00:00 in datetime strings.
lubridate,158,cead83547ccad6f2e0020951b508e188,"Low letter specs for HMS (hms,hm,ms) in `parse_date_time` and related functions are now deprecated."
lubridate,159,f68ad5ef42fd0070315507867bf8d43c,[#445](https://github.com/tidyverse/lubridate/issues/445) No more warning on occasional imprecise period length conversions. Imprecise arithmetics with periods is extensively documented.
lubridate,160,8a1b15bb3a34b2ee99869a206023920d,"`pretty.*` family of functions were renamed and are no longer exported. If you need to use them, use `lubridate:::pretty_*` versions."
lubridate,161,17e5426221dbe2c26ce7dc75c0679393,`change_on_boundary` argument in `ceiling_date` does not allow for global option anymore.
lubridate,162,d67fce76f346f5a209794bb8090ea3b1,"`as.duration`, `as.numeric` don't show ""only estimate"" messages on conversion from periods. The occasional approximate conversion is documented and deemed common knowledge."
lubridate,163,1b13490dd27d81ab01a14310e197ad1b,"`as.numeric` with `unit=""month""` now works on duration objects."
lubridate,164,6847375c507595dc12078bd5d2a0d3a1,[#403](https://github.com/tidyverse/lubridate/issues/403) Update on `Date` objects now return `POSIXct` instead of `POSIXlt`.
lubridate,165,4a4272d43b889be7715867eccba736ee,"[#411](https://github.com/tidyverse/lubridate/issues/411) format `mdy` or `myd` beginning with `""January""` or `""Jan""` now parsing correctly"
lubridate,166,202aeb10b60bd97a9a25f53b4b296388,`here` and `olson_time_zones` were deprecated in favor of `new` and base `OlsonNames` respectively.
lubridate,167,fd5951f78327b678e472d9d34ebea1cf,"Internally, S4 Compare and Ops generics were cleaned and simplified."
lubridate,168,aee58dca103041e950e3975e8a2bd64a,[#456](https://github.com/tidyverse/lubridate/issues/456) Evaluation output in documentation examples was removed.
lubridate,169,aa19a47dff190cb8f2bcb25476b9fe33,"[#479](https://github.com/tidyverse/lubridate/issues/479) Fix the inconsistent behavior in `ceiling_date` when `unit = ""week""`"
lubridate,170,9429eab5f8deec331162e7eeec533fe6,[#463](https://github.com/tidyverse/lubridate/issues/463) Fix NA subscripting error in %m+% when rollback is involved.
lubridate,171,9f1e035bd06a1cb576884e751e576615,[#462](https://github.com/tidyverse/lubridate/issues/462) Non-numeric or non-character arguments are disallowed as arguments to `period` and `duration` constructors.
lubridate,172,35368918ccb61ea05d6ca508f9255fd4,"[#458](https://github.com/tidyverse/lubridate/issues/458) When year is missing in parsing, return consistently year 0."
lubridate,173,06fb194bb3f4c8e5b11132b0bbf1bda3,[#448](https://github.com/tidyverse/lubridate/issues/448) Correctly handle missing months and days in C parser.
lubridate,174,f1001540ce34737d2baa5c9c0a6d2305,[#450](https://github.com/tidyverse/lubridate/issues/450) Fix incorrect handling of DST gaps in `date_decimal` and `decimal_date`.
lubridate,175,59a5e77c173ff6d64e8d7f8fdba24742,[#420](https://github.com/tidyverse/lubridate/issues/420) `as.numeric` correctly converts periods to (aproximate) numeric time lengths.
lubridate,176,a657bc09b30be6960f68feaef0382ccd,[#390](https://github.com/tidyverse/lubridate/issues/390) `ceiling_date` gains new argument `change_on_boundary` to allow ceiling on boundary of date-time objects.
lubridate,177,f8e9e86424a9b2dc32c9fb36751dba5e,C parser can now produce a list of date-time components suitable for POSIXlt constructors.
lubridate,178,02a6e085b67f1df6fac255ae9d1c9c44,`parse_date_time2` and `fast_strptime` gain new `lt` argument to control type of output.
lubridate,179,aa864b5d8df88a726038fae3b6908de2,"[#373](https://github.com/tidyverse/lubridate/issues/373) New `date` and `date<-` additions to the `year`, `month` etc family of accessors."
lubridate,180,55efc77c65a84954647b91d92dd5d6f7,[#365](https://github.com/tidyverse/lubridate/issues/365) New very fast datetime constructor `make_datetime` (dropin replacement of `ISOdatetime`).
lubridate,181,dc36c0fef03ea576c56b2a9e8b178755,[#344](https://github.com/tidyverse/lubridate/issues/344) `force_tz` and `with_tz` can handle data.frames component-wise.
lubridate,182,de97f4c3bcc6d4ea728e9080bc82aa86,[#355](https://github.com/tidyverse/lubridate/issues/355) New `as_date` replacement of `as.Date` with more intuitive behavior with non-UTC timezones.
lubridate,183,7ca0152bceb795e91fca2a4164f06890,[#333](https://github.com/tidyverse/lubridate/issues/333) `hms` parsers now handle negative components.
lubridate,184,c9d5d3bf16be15d5b3d13c00f5bfd6a5,[#391](https://github.com/tidyverse/lubridate/issues/391) `ymd` family of functions return `Date` object when `tz` argument is NULL (new default) and POSIXct otherwise.
lubridate,185,c1d7d15c591f43fa7d407c48beed44f3,[#364](https://github.com/tidyverse/lubridate/issues/364) Remove epoch functions.
lubridate,186,577378fddad34e9e4159d0b2b31b5701,"For consistency with `base:strptime` `fast_strptime` now returns `POSIXlt` object. That is, its `lt` argument defaults to `TRUE`."
lubridate,187,e7b2025ea6809fa0bc4a8f503ad6d4c6,`interval` constructor treats timezones correctly and works with UTC whenever meaningful.
lubridate,188,30e04cdc6f346486c639d8bb46f12603,[#371](https://github.com/tidyverse/lubridate/issues/371) `as.period` correctly computes months with intervals spanning multiple years.
lubridate,189,8abf0c89192114346d70c6ced5a543b0,[#388](https://github.com/tidyverse/lubridate/issues/388) `time_length` and `add_with_rollback` now work correctly with missing intervals.
lubridate,190,c3fe268d867ba88ae118ca8d3c216f4b,[#394](https://github.com/tidyverse/lubridate/issues/394) `fast_strptime` and `parse_date_time2` correctly treat non-UTC time zones.
lubridate,191,88e33448cfd6dd42066fab672d214a22,[#399](https://github.com/tidyverse/lubridate/issues/399) `floor_date` and `round_date` are not preserving tz component for larger than day units
lubridate,192,c8c41e845cbd0a85b63b4df46031d0dc,New `time_length` method.
lubridate,193,c22ddad94489f311ba5a7c4df67df44f,Added `isoyear` function to line up with `isoweek`.
lubridate,194,dce22763c51eab24ef491738480c861a,[#326](https://github.com/tidyverse/lubridate/issues/326) Added `exact = TRUE` option to `parse_date_time` for faster and much more flexible specification of formats.
lubridate,195,2c7f78f6c2509af020138400ad9aa3c5,New `simple` argument to `fit_to_timeline` and `update` methods mostly intended for internal use.
lubridate,196,7b06c171fcafdd765fb2f0610a44f113,[#315](https://github.com/tidyverse/lubridate/issues/315) Implement `unique` method for `interval` class.
lubridate,197,b69b4b3029472248ad90c312ffaa14ff,[#295](https://github.com/tidyverse/lubridate/issues/295) New args `preserve_hms` and `roll_to_first` in `rollback` function.
lubridate,198,0857ebb2629a7bbd49e41660ac1aa8ef,[#303](https://github.com/tidyverse/lubridate/issues/303) New `quarter` option in `floor_date` and friends.
lubridate,199,219dd02d17a57da3e82c211e5ac8c336,[#348](https://github.com/tidyverse/lubridate/issues/348) New `as.list.Interval` S3 method.
lubridate,200,91f35c14f889f6fcde598f46d5b45334,[#278](https://github.com/tidyverse/lubridate/issues/278) Added settors and accessors for `qday` (quarter day).
lubridate,201,e158005ca18d907961ff6c190b465d44,New maintainer Vitalie Spinu (@​vspinu)
lubridate,202,9d8cad08650a8239d80cb1aa4c7e25b5,"Time span constructors were re-factored; `new_interval`, `new_period`, `new_duration`, `new_difftime` were deprecated in favour of the more powerful `interval`, `period`, `duration` and `make_difftime` functions."
lubridate,203,f95e8ab535954be2d24cffc5126a3698,"`eseconds`, `eminutes` etc. were deprecated in favour of `dsecons`, `dminutes` etc."
lubridate,204,f24671576c5409411896965f9376b843,Many documentation improvements.
lubridate,205,9bec374d46b690ea1db7838ae729b3f0,New testthat conventions are adopted. Tests are now in `test/testthat`.
lubridate,206,b334d755f3c745754eda187754522075,Internally `isodate` was replaced with a much faster `parse_date_time2(paste(...))` alternative
lubridate,207,c8d0ba5647d8bb343fe44cafa6055db6,"[#325](https://github.com/tidyverse/lubridate/issues/325) `Lubridate`'s `trunc`, `ceiling` and `floor` functions have been optimised and now are relying on R's `trunc.POSIXct` whenever possible."
lubridate,208,2a833e078330f38b0fcc91c3c30573f5,[#285](https://github.com/tidyverse/lubridate/issues/285) Algebraic computations with negative periods are behaving asymmetrically with respect to their positive counterparts.
lubridate,209,aee0e0bfa9b575a6fbdba9aafa869726,Made necessary changes to accommodate new zoo-based `fst` objects.
lubridate,210,864208e6043280eab0f8f3a3717b4ede,[#360](https://github.com/tidyverse/lubridate/issues/360) Fix c parser for Z (zulu) indicator.
lubridate,211,6f578b3621e24afe4985a34a8681897c,[#322](https://github.com/tidyverse/lubridate/issues/322) Explicitly encode formatted string with `enc2utf8`.
lubridate,212,aa2a82de1fd1ad16e8250c4252812a13,[#302](https://github.com/tidyverse/lubridate/issues/302) Allow parsing long numbers such as 20140911000000 as date+time.
lubridate,213,d41c1111d6762dba1f1f02cd2f0c047c,[#349](https://github.com/tidyverse/lubridate/issues/349) Fix broken interval -\> period conversion.
lubridate,214,5a37ab72dfc7dad932894203723c5979,[#336](https://github.com/tidyverse/lubridate/issues/336) Fix broken interval-\> period conversion with negative diffs.
lubridate,215,fef1a254c5a2cab51bbb49b118012282,"[#227](https://github.com/tidyverse/lubridate/issues/227) Treat ""days"" and ""years"" units specially for pretty.point."
lubridate,216,f44b15b48aa2555edf848eac7c1679c0,[#286](https://github.com/tidyverse/lubridate/issues/286) %m+-% correctly handles dHMS period components.
lubridate,217,2c7a5cdef0dea137790ff177981f6ba7,[#323](https://github.com/tidyverse/lubridate/issues/323) Implement coercion methods for Duration class.
lubridate,218,252ba26999e53497c59e9e4140603575,[#226](https://github.com/tidyverse/lubridate/issues/226) Propagate NAs in `int_standardize`
lubridate,219,5295233d67df7a1baf947842a90dffc2,[#235](https://github.com/tidyverse/lubridate/issues/235) Fix integer division with months and years.
lubridate,220,0cb34696a8b095907364982aaea09dad,[#240](https://github.com/tidyverse/lubridate/issues/240) Make `ceiling_date` skip day light gap.
lubridate,221,4fa9cdc7a085620c3de437abaf7d6f57,[#254](https://github.com/tidyverse/lubridate/issues/254) Don't preprocess a/A formats if expressly specified by the user.
lubridate,222,4db2539be8ad420cd21bcb961cecf507,[#289](https://github.com/tidyverse/lubridate/issues/289) Check for valid day-months combinations in C parser.
lubridate,223,8b68e204b2114e4460c3440a75b6da51,[#306](https://github.com/tidyverse/lubridate/issues/306) When needed double guess with `preproc_wday=T`.
lubridate,224,bc2edc359c47b1412df66b87145f8204,[#308](https://github.com/tidyverse/lubridate/issues/308) Document sparce format guessing in `parse_date_time`.
lubridate,225,08c1db606dd747d87d315c4f920a2e76,[#313](https://github.com/tidyverse/lubridate/issues/313) Fixed and optimized `fit_to_timeline` function.
lubridate,226,1a4c474c5e55709eca2e99de4475c7ab,[#311](https://github.com/tidyverse/lubridate/issues/311) Always use UTC in `isoweek` computation
lubridate,227,d015e689227ad31ed7e5295be3031665,[#294](https://github.com/tidyverse/lubridate/issues/294) Don't use years in `seconds_to_period`.
lubridate,228,369918427f06b9964c1c28aef4c6c3ad,Values on `$<-` assignment for periods are now properly recycled.
lubridate,229,dced3fd4481d4e4c41136e4c1a3ca866,Correctly handle NA subscripting in `round_date`.
lubridate,230,ed3d5f5fc2d47752bfd8d93c469c56b1,[#219](https://github.com/tidyverse/lubridate/issues/219) In `interval` use UTC when tzone is missing.
lubridate,231,348e9a113c6b9991256ca3a477433a0e,[#255](https://github.com/tidyverse/lubridate/issues/255) Parse yy \> 68 as 19yy to comply with `strptime`.
lubridate,232,c4567a6c5f47bcf8a6297fbc472ecc27,[#266](https://github.com/tidyverse/lubridate/issues/266) Include `time-zones.R` in `coercion.R`.
lubridate,233,6941d50c1490a56954750b16f061f918,[#251](https://github.com/tidyverse/lubridate/issues/251) Correct computation of weeks.
lubridate,234,24c2509446ae4785709ab60021dcfd53,[#262](https://github.com/tidyverse/lubridate/issues/262) Document that month boundary is the first second of the month.
lubridate,235,c3f17af4dc24e7850603677eb6d05478,[#270](https://github.com/tidyverse/lubridate/issues/270) Add check for empty unit names in `standardise_lt_names`.
lubridate,236,38bd92043cbefc77f03c69b73527284f,[#276](https://github.com/tidyverse/lubridate/issues/276) Perform conversion in `as.period.period` if `unit != NULL`.
lubridate,237,3ac56b9930c5b10ccec497072bdc9f5d,[#284](https://github.com/tidyverse/lubridate/issues/284) Compute periods in `as.period.interval` without recurring to modulo arithmetic.
lubridate,238,fee290551db9f09cdb2be1a261db3745,"[#272](https://github.com/tidyverse/lubridate/issues/272) Update examples for `hms`, `hm` and `ms` for new printing style."
lubridate,239,2bdddb2be7d46c03fd9ec78dbc562c95,[#236](https://github.com/tidyverse/lubridate/issues/236) Don't allow zeros in month and day during parsing.
lubridate,240,4b3b22cc34efe7f3398396a77e0e29e6,[#247](https://github.com/tidyverse/lubridate/issues/247) Uninitialized index was mistakenly used in subseting.
lubridate,241,77e9ee4f30d6ea2a03b75f63e17d1da1,[#229](https://github.com/tidyverse/lubridate/issues/229) `guess_formats` now matches flex regexp first.
lubridate,242,2832b5aae493b06fe0bc22da2c787f84,`dmilliseconds` now correctly returns a `Duration` object.
lubridate,243,3450d4685853b89a47945c22e093fde9,Fixed setdiff for discontinuous intervals.
lubridate,244,55a766c5f7c25b5f3adf355de441274b,New low level C parser for numeric formats and two new front-end R functions parse_date_time2 and fast_strptime. The achieved speed up is 50-100x as compared to standard as.POSIXct and strptime functions. The user level parser functions of ymd_hms family drop to these C routines whenever plain numeric formats are detected.
lubridate,245,4dc96d346c65a575de0bc109529914f4,olson_time_zones now supports Solaris OS
lubridate,246,621382314449c1f3c6163115fb029f5b,infinite recursion on parsing non-existing leap times was fixed
lubridate,247,62652714544d5e7f4629eeaa4b948d64,"Lubridate's s4 methods no longer use the representation argument, which has been deprecated in R 3.0.0 (see ?setClass). As a result, lubridate is no longer backwards compatible with R \<3.0.0."
lubridate,248,c0cb84270d0ad2f13f6121d9805bb4ca,"v1.3.0. treats math with month and year Periods more consistently. If adding or subtracting n months would result in a non-existent date, lubridate will return an NA instead of a day in the following month or year. For example, `ymd(""2013-01-31"") + months(1)` will return `NA` instead of `2013-03-04` as in v1.2.0. `ymd(""2012-02-29"") + years(1)` will also return an `NA`. This rule change helps ensure that date + timespan - timespan = date (or NA). If you'd prefer that such arithmetic just returns the last day of the resulting month, see `%m+%` and `%m-%`."
lubridate,249,e23c7bb2671083fcb24c8c338e8de7f1,"update.POSIXct and update.POSIXlt have been rewritten to be 7x faster than their versions in v1.2.0. The speed gain is felt in `force_tz`, `with_tz`, `floor_date`, `ceiling_date`, `second<-`, `minute<-`, `hour<-`, `day<-`, `month<-`, `year<-`, and other functions that rely on update (such as math with Periods)."
lubridate,250,259cedfbc9470215ff93296d5da0acf3,lubridate includes a Korean translation provided by http://korea.gnu.org/gnustats/
lubridate,251,daa9bf2189629991de5140adaa0e6f57,"lubridate parser and stamp functions now handle ISO8601 date format (e.g., 2013-01-24 19:39:07.880-06:00, 2013-01-24 19:39:07.880Z)"
lubridate,252,dd1775904b027684de96e32e1aa86113,"lubridate v1.3.0 comes with a new R vignette. see `browseVignettes(""lubridate"")` to view it."
lubridate,253,3698262c5d5e57acd0e573c28eff688b,"The accessors `second`, `minute`, `hour`, `day`, `month`, `year` and the settors `second<-`, `minute<-`, `hour<-`, `day<-`, `month<-`, `year<-` now work on Period class objects"
lubridate,254,fcc5ebd0cbe3812b12d4c5f268b99964,users can control which messages lubridate returns when parsing and estimating with the global option lubridate.verbose. Run `options(lubridate.verbose = TRUE)` to turn parsing messages on. Run `options(lubridate.verbose = FALSE)` to turn estimation and coercion messages off.
lubridate,255,35677c8e8bd8f7390e4b2d1648dddd60,"lubridate parser functions now propagate NA's just as as.POSIXct, strptime and other functions do. Previously lubridate's parse functions would only return an error."
lubridate,256,6dd4e8bf378595683036e1c30514d0da,"added \[\[ and \[\[\<- methods for INterval, Period and Duration class objects"
lubridate,257,f6637ee2ac627f52e841e5841c866214,added `%m+%` and `%m-%` methods for Interval and Duration class objects that throw useful errors.
lubridate,258,fc5d0fc557f94009adbe855d524c529e,`olson_time_zones` retreives a character vector is Olson-style time zone names to use in lubridate
lubridate,259,e434ec2faa40bbf07f7045d8fe83492b,"summary methods for Interval, Period, and Duration classes"
lubridate,260,f16223165fcaa1699f60a3462a5be0cc,date_decimal converts a date written as a decimal of a year into a POSIXct date-time
lubridate,261,6b58dd5c7c192c3c31e3980608781dea,fixed bug in way update.POSIXct and update.POSIXlt handle dates that occur in the fall daylight savings overlap. update will choose the date-time closest to the original date time (on the timeline) when two identical clock times exist due to the DST overlap.
lubridate,262,fb3be18e50b6bb82869680efc8aa45f5,"fixed bugs that created unintuitive results for `as.interval`, `int_overlaps`, `%within%` and the interval methods of `c`, `intersect`, `union`, `setdiff`, and `summary`."
lubridate,263,ab55976e64700b4856dc8f722f1df901,"parse functions, `as.interval`, `as.period` and `as.duration` now handlevectors of NA's without returning errors."
lubridate,264,0e4a6da85b17dd9ab8939aa1a49b18bd,parsers better handle vectors of input that have more than 100 elements and many NAs
lubridate,265,ee8ade6e6d88e1b8e5566fad68a72df5,data frames that contain timespan objects with NAs in thme no longer fail toprint
lubridate,266,5a2fede600311e9e175759a9de27919d,"`round_date`, `ceiling_date` and `update` now correctly handle input of length zero"
lubridate,267,6969f6e964ab9714d2274e85fff28de3,`decimal_date` no longer returns NaN for first second of the year
lubridate,268,61a5cb9d3d56bb260e662de119ef9206,"lubridate 1.2.0 is significantly faster than lubridate 1.1.0. This is largely thanks to a parser rewrite submitted by Vitalie Spinu. Thank you, Vitalie. Some metrics:"
lubridate,268,61a5cb9d3d56bb260e662de119ef9206,• parser speed up - 60x faster
lubridate,268,61a5cb9d3d56bb260e662de119ef9206,• `with_tz` speed up - 15x faster
lubridate,268,61a5cb9d3d56bb260e662de119ef9206,• `force_tz` speed up - 3x faster
lubridate,272,05f1479deb0ade554128b2ce141e094c,"Development for 1.2.0 has also focused on improving the way we work with months. `rollback` rolls dates back to the last day of the previous month. provides more options for working with months. `days_in_month` finds the number of days in a date's month. And, `%m+%` and `%m-%` provide a new way to \### handle unequal month lengths while doing arithmetic. See NEW FEATURES for more details"
lubridate,273,dd5885b44ce6f8cc112ef7fb43e66c99,"date parsing can now parse multiple date formats within the same vector of date-times. Parsing can also recognize a greater variety of date-time formats as well as incomplete (truncated) date-times. Contributed by Vitalie Spinu. Thank you, Vitalie."
lubridate,274,58c1d6350f2e8677fb0c7a4c24e87e89,1.2.0 introduces a new display format for periods. The display is more math and international friendly.
lubridate,275,ebd443b18bc6787b3ed8902e79523400,"1.2.0 transforms negative intervals into periods much more gracefully (e.g, - 3 days instead of -1 years, 11 months, and 27 days)"
lubridate,276,e9928edfcf5911c06a6b8e2687706a65,S3 update methods are now exported
lubridate,277,de0544431ef32b4263e2c9efc20346be,"`stamp` allows users to print dates in whatever form they like. Contributed by Vitalie Spinu. Thank you, Vitalie."
lubridate,278,7fa37231f9f036521bc9c56c6cd76cff,"periods now handle fractional seconds. Contributed by Vitalie Spinu. Thank you, Vitalie."
lubridate,279,dd5885b44ce6f8cc112ef7fb43e66c99,"date parsing can now parse multiple date formats within the same vector of date-times. Parsing can also recognize a greater variety of date-time formats as well as incomplete (truncated) date-times. Contributed by Vitalie Spinu. Thank you, Vitalie."
lubridate,280,2bd5e3bdaf4b3708ee96b484a9d0c136,"`sort`, `order`, `rank` and `xtfrm` now work with periods"
lubridate,281,bd08673b5cc1cf8e76cfb1b9bc97b436,`as.period.Interval` accepts a unit argument. `as.period` will convert intervals into periods no larger than the supplied unit.
lubridate,282,761d7f27c587cb7165996f249d2bbba6,"`days_in_month` takes a date, returns the number of days in the date's month. Contributed by Richard Cotton. Thank you, Richard."
lubridate,283,76127a05207bf1afeac42ac52260fa85,"`%m+%` and `%m-%` perform addition and subtraction with months (and years) without rollover at the end of a month. These can be used in place of + and -. These can't be used with periods smaller than a month, which should be handled separately. An example of the new behavior: ymd(""2010-01-31"") %m+% months(1) \# ""2010-02-28 UTC"" ymd(""2010-01-31"") + months(1) \# ""2010-03-03 UTC"" ymd(""2010-03-31"") %m-% months(1) \# ""2010-02-28 UTC"" ymd(""2010-01-31"") - months(1) \# ""2010-03-03 UTC"""
lubridate,284,936f0d93daa3babe2d1eaca7a20fec8a,`rollback` rolls a date back to the last day of the previous month.
lubridate,285,270e22dd45c83d6e3ceac2dba44eb5b0,"`quarter` returns the fiscal quarter that a date occurs in. Like `quartes` in base R, but returns a numeric instead of a character string."
lubridate,286,34779522183c39f37271966009637189,date parsers now handle NAs
lubridate,287,dcf17e023f173f60781f58a4e41ca2cf,periods now handle NAs
lubridate,288,472f7d00341efca0995ccc8029479465,"`[<-` now correctly updates all elements of a period inside a vector, list, or data.frame"
lubridate,289,e54c63f35ea1f1980388b97618f8d680,"`period()` now works with unit = ""weeks"""
lubridate,290,e7081114546375f0b80068c1270e1e2a,`ceiling_date` no longer rounds up if a date is already at a ceiling
lubridate,291,a3da85c62b91e23c8a229e9f62b2959d,"the redundant (i.e, repeated) hour of fall daylight savings time now displays with the correct time zone"
lubridate,292,4d8248be6615e764b63d1a1b70a71c55,`update.POSIXct` and `update.POSIXlt` handle vectors that sum to zero in the days argument
lubridate,293,ad76829db32b04f0ef5d09ac36ea6859,"the format method for periods, intervals and duration now accurately displays objects of length 0."
lubridate,294,6cb465c9742232590d8fa7f8f6db02b1,"lubridate no longer overwrites base R methods for +, - , \*, /, %%, and %/%. To recreate the previous experience of subtracting two date times to create an interval, we've added the interval creation function %--%."
lubridate,295,f4210af64d38423ed8d42c8866abc938,"lubridate has moved to an S4 object system. Timespans, Intervals, Durations, and Periods have each been redefined as an S4 class with its own methods."
lubridate,296,6941042c17d1a7a71eba7f80bf822670,"arithmetic operations will no longer perform implicit class changes between timespans. Users must explicitly state how and when they wish class changes to occur with as.period(), as.duration(), and as.interval(). This makes code written with lubridate more robust, as such implicit changes often did not produce consistent behavior across a variety of operations. It also allows lubridate to be less chatty with fewer console messages. lubridate does not need to explain what it is doing, because it no longer attempts to do things whose outcome would not be clear. On the other hand, arithmetic between multiple time classes will produce informative error messages."
lubridate,297,313de34f3cf912169cc9216fa9d1875f,the internal structure of lubridate R code has been reorganized at https://github.com/tidyverse/lubridate to make lubridate more development friendly.
